image_path,caption,emoji,name
images/0395_wastebasket_aug00.png,an emoji of wastebasket,🗑️,wastebasket
images/0395_wastebasket_aug01.png,wastebasket,🗑️,wastebasket
images/0395_wastebasket_aug02.png,emoji: delete,🗑️,wastebasket
images/0395_wastebasket_aug03.png,emoji: bin,🗑️,wastebasket
images/0396_money_bag_aug00.png,a bag emoji,💰,money bag
images/0396_money_bag_aug01.png,an emoji: money bag gold dollar rich,💰,money bag
images/0396_money_bag_aug02.png,emoji icon: money bag,💰,money bag
images/0396_money_bag_aug03.png,a rich emoji,💰,money bag
images/0397_credit_card_aug00.png,cartoon credit card,💳,credit card
images/0397_credit_card_aug01.png,icon of credit card,💳,credit card
images/0397_credit_card_aug02.png,credit card,💳,credit card
images/0397_credit_card_aug03.png,an emoji: credit card payment swipe,💳,credit card
images/0398_gem_stone_aug00.png,cartoon gem stone,💎,gem stone
images/0398_gem_stone_aug01.png,emoji: sparkle,💎,gem stone
images/0398_gem_stone_aug02.png,a small illustration of gem stone,💎,gem stone
images/0398_gem_stone_aug03.png,a diamond emoji,💎,gem stone
images/0399_trophy_aug00.png,trophy icon,🏆,trophy
images/0399_trophy_aug01.png,cartoon trophy,🏆,trophy
images/0399_trophy_aug02.png,emoji: winner,🏆,trophy
images/0399_trophy_aug03.png,icon of trophy,🏆,trophy
images/0400_1st_place_medal_aug00.png,cartoon 1st place medal,🥇,1st place medal
images/0400_1st_place_medal_aug01.png,a colorful emoji depicting 1st place medal,🥇,1st place medal
images/0400_1st_place_medal_aug02.png,1st place medal icon,🥇,1st place medal
images/0400_1st_place_medal_aug03.png,pixel art of 1st place medal,🥇,1st place medal
images/0401_wrapped_gift_aug00.png,wrapped gift icon,🎁,wrapped gift
images/0401_wrapped_gift_aug01.png,emoji icon: wrapped gift,🎁,wrapped gift
images/0401_wrapped_gift_aug02.png,a small illustration of wrapped gift,🎁,wrapped gift
images/0401_wrapped_gift_aug03.png,a birthday emoji,🎁,wrapped gift
images/0402_balloon_aug00.png,an emoji of balloon,🎈,balloon
images/0402_balloon_aug01.png,balloon,🎈,balloon
images/0402_balloon_aug02.png,a celebrate emoji,🎈,balloon
images/0402_balloon_aug03.png,icon of balloon,🎈,balloon
images/0403_party_popper_aug00.png,emoji icon: party popper,🎉,party popper
images/0403_party_popper_aug01.png,a party popper emoji,🎉,party popper
images/0403_party_popper_aug02.png,party popper confetti celebrate,🎉,party popper
images/0403_party_popper_aug03.png,party popper,🎉,party popper
images/0404_confetti_ball_aug00.png,confetti ball explode colorful party,🎊,confetti ball
images/0404_confetti_ball_aug01.png,emoji: confetti,🎊,confetti ball
images/0404_confetti_ball_aug02.png,a confetti ball emoji,🎊,confetti ball
images/0404_confetti_ball_aug03.png,an emoji of confetti ball,🎊,confetti ball
images/0405_tanabata_tree_aug00.png,a colorful emoji depicting tanabata tree,🎋,tanabata tree
images/0405_tanabata_tree_aug01.png,tanabata tree icon,🎋,tanabata tree
images/0405_tanabata_tree_aug02.png,cartoon tanabata tree,🎋,tanabata tree
images/0405_tanabata_tree_aug03.png,bamboo tanabata wish tree green,🎋,tanabata tree
images/0406_christmas_tree_aug00.png,emoji icon: christmas tree,🎄,christmas tree
images/0406_christmas_tree_aug01.png,icon of christmas tree,🎄,christmas tree
images/0406_christmas_tree_aug02.png,emoji: holiday,🎄,christmas tree
images/0406_christmas_tree_aug03.png,a small illustration of christmas tree,🎄,christmas tree
images/0407_jack-o-lantern_aug00.png,an emoji: pumpkin halloween jack lantern orange,🎃,jack-o-lantern
images/0407_jack-o-lantern_aug01.png,a orange emoji,🎃,jack-o-lantern
images/0407_jack-o-lantern_aug02.png,emoji showing jack-o-lantern,🎃,jack-o-lantern
images/0407_jack-o-lantern_aug03.png,pixel art of jack-o-lantern,🎃,jack-o-lantern
images/0408_fireworks_aug00.png,a night emoji,🎆,fireworks
images/0408_fireworks_aug01.png,a colorful emoji,🎆,fireworks
images/0408_fireworks_aug02.png,emoji: night,🎆,fireworks
images/0408_fireworks_aug03.png,a colorful emoji depicting fireworks,🎆,fireworks
images/0409_firecracker_aug00.png,firecracker,🧨,firecracker
images/0409_firecracker_aug01.png,a small illustration of firecracker,🧨,firecracker
images/0409_firecracker_aug02.png,emoji icon: firecracker,🧨,firecracker
images/0409_firecracker_aug03.png,icon of firecracker,🧨,firecracker
images/0410_moon_viewing_ceremony_aug00.png,a moon viewing ceremony emoji,🎑,moon viewing ceremony
images/0410_moon_viewing_ceremony_aug01.png,a autumn emoji,🎑,moon viewing ceremony
images/0410_moon_viewing_ceremony_aug02.png,moon viewing ceremony icon,🎑,moon viewing ceremony
images/0410_moon_viewing_ceremony_aug03.png,a moon emoji,🎑,moon viewing ceremony
images/0411_red_envelope_aug00.png,a colorful emoji depicting red envelope,🧧,red envelope
images/0411_red_envelope_aug01.png,cartoon red envelope,🧧,red envelope
images/0411_red_envelope_aug02.png,a small illustration of red envelope,🧧,red envelope
images/0411_red_envelope_aug03.png,emoji: red envelope,🧧,red envelope
images/0412_red_question_mark_aug00.png,a help emoji,❓,red question mark
images/0412_red_question_mark_aug01.png,a red question mark emoji,❓,red question mark
images/0412_red_question_mark_aug02.png,a question emoji,❓,red question mark
images/0412_red_question_mark_aug03.png,question mark red unknown,❓,red question mark
images/0413_red_exclamation_mark_aug00.png,emoji: important,❗,red exclamation mark
images/0413_red_exclamation_mark_aug01.png,red exclamation mark,❗,red exclamation mark
images/0413_red_exclamation_mark_aug02.png,an emoji: exclamation important alert red,❗,red exclamation mark
images/0413_red_exclamation_mark_aug03.png,a alert emoji,❗,red exclamation mark
images/0414_hundred_points_aug00.png,an emoji of hundred points,💯,hundred points
images/0414_hundred_points_aug01.png,emoji: perfect,💯,hundred points
images/0414_hundred_points_aug02.png,pixel art of hundred points,💯,hundred points
images/0414_hundred_points_aug03.png,an emoji: 100 percent perfect score,💯,hundred points
images/0415_no_one_under_eighteen_aug00.png,a no one under eighteen emoji,🔞,no one under eighteen
images/0415_no_one_under_eighteen_aug01.png,emoji: adult,🔞,no one under eighteen
images/0415_no_one_under_eighteen_aug02.png,a 18+ emoji,🔞,no one under eighteen
images/0415_no_one_under_eighteen_aug03.png,no one under eighteen icon,🔞,no one under eighteen
images/0416_new_button_aug00.png,pixel art of new button,🆕,new button
images/0416_new_button_aug01.png,emoji icon: new button,🆕,new button
images/0416_new_button_aug02.png,cartoon new button,🆕,new button
images/0416_new_button_aug03.png,new button icon,🆕,new button
images/0417_sos_button_aug00.png,emoji: emergency,🆘,sos button
images/0417_sos_button_aug01.png,emoji: sos,🆘,sos button
images/0417_sos_button_aug02.png,icon of sos button,🆘,sos button
images/0417_sos_button_aug03.png,an emoji: sos emergency help red,🆘,sos button
images/0418_prohibited_aug00.png,emoji: no,🚫,prohibited
images/0418_prohibited_aug01.png,an emoji of prohibited,🚫,prohibited
images/0418_prohibited_aug02.png,icon of prohibited,🚫,prohibited
images/0418_prohibited_aug03.png,a no emoji,🚫,prohibited
images/0419_no_entry_aug00.png,an emoji: no entry stop sign red,⛔,no entry
images/0419_no_entry_aug01.png,emoji: stop,⛔,no entry
images/0419_no_entry_aug02.png,no entry icon,⛔,no entry
images/0419_no_entry_aug03.png,a red emoji,⛔,no entry
images/0420_check_mark_button_aug00.png,a done emoji,✅,check mark button
images/0420_check_mark_button_aug01.png,cartoon check mark button,✅,check mark button
images/0420_check_mark_button_aug02.png,a check mark button emoji,✅,check mark button
images/0420_check_mark_button_aug03.png,icon of check mark button,✅,check mark button
images/0421_cross_mark_aug00.png,cross mark,❌,cross mark
images/0421_cross_mark_aug01.png,icon of cross mark,❌,cross mark
images/0421_cross_mark_aug02.png,emoji: cross,❌,cross mark
images/0421_cross_mark_aug03.png,a no emoji,❌,cross mark
images/0422_red_circle_aug00.png,an emoji: red circle dot,🔴,red circle
images/0422_red_circle_aug01.png,emoji: red,🔴,red circle
images/0422_red_circle_aug02.png,red circle,🔴,red circle
images/0422_red_circle_aug03.png,emoji showing red circle,🔴,red circle
images/0423_orange_circle_aug00.png,a circle emoji,🟠,orange circle
images/0423_orange_circle_aug01.png,a orange circle emoji,🟠,orange circle
images/0423_orange_circle_aug02.png,a colorful emoji depicting orange circle,🟠,orange circle
images/0423_orange_circle_aug03.png,pixel art of orange circle,🟠,orange circle
images/0424_yellow_circle_aug00.png,a yellow emoji,🟡,yellow circle
images/0424_yellow_circle_aug01.png,cartoon yellow circle,🟡,yellow circle
images/0424_yellow_circle_aug02.png,emoji icon: yellow circle,🟡,yellow circle
images/0424_yellow_circle_aug03.png,emoji: circle,🟡,yellow circle
images/0425_green_circle_aug00.png,a green emoji,🟢,green circle
images/0425_green_circle_aug01.png,green circle icon,🟢,green circle
images/0425_green_circle_aug02.png,an emoji: green circle dot,🟢,green circle
images/0425_green_circle_aug03.png,green circle,🟢,green circle
images/0426_blue_circle_aug00.png,cartoon blue circle,🔵,blue circle
images/0426_blue_circle_aug01.png,a blue circle emoji,🔵,blue circle
images/0426_blue_circle_aug02.png,emoji showing blue circle,🔵,blue circle
images/0426_blue_circle_aug03.png,emoji: circle,🔵,blue circle
images/0427_purple_circle_aug00.png,a circle emoji,🟣,purple circle
images/0427_purple_circle_aug01.png,emoji showing purple circle,🟣,purple circle
images/0427_purple_circle_aug02.png,pixel art of purple circle,🟣,purple circle
images/0427_purple_circle_aug03.png,emoji: dot,🟣,purple circle
images/0428_black_circle_aug00.png,black circle dot,⚫,black circle
images/0428_black_circle_aug01.png,icon of black circle,⚫,black circle
images/0428_black_circle_aug02.png,black circle,⚫,black circle
images/0428_black_circle_aug03.png,cartoon black circle,⚫,black circle
images/0429_white_circle_aug00.png,white circle icon,⚪,white circle
images/0429_white_circle_aug01.png,icon of white circle,⚪,white circle
images/0429_white_circle_aug02.png,a white emoji,⚪,white circle
images/0429_white_circle_aug03.png,pixel art of white circle,⚪,white circle
images/0430_large_orange_diamond_aug00.png,orange diamond shape,🔶,large orange diamond
images/0430_large_orange_diamond_aug01.png,a colorful emoji depicting large orange diamond,🔶,large orange diamond
images/0430_large_orange_diamond_aug02.png,emoji icon: large orange diamond,🔶,large orange diamond
images/0430_large_orange_diamond_aug03.png,emoji: orange,🔶,large orange diamond
images/0431_large_blue_diamond_aug00.png,emoji: blue,🔷,large blue diamond
images/0431_large_blue_diamond_aug01.png,large blue diamond,🔷,large blue diamond
images/0431_large_blue_diamond_aug02.png,a diamond emoji,🔷,large blue diamond
images/0431_large_blue_diamond_aug03.png,cartoon large blue diamond,🔷,large blue diamond
images/0432_star_aug00.png,emoji icon: star,⭐,star
images/0432_star_aug01.png,emoji: star,⭐,star
images/0432_star_aug02.png,cartoon star,⭐,star
images/0432_star_aug03.png,emoji: five,⭐,star
images/0433_cyclone_aug00.png,a swirl emoji,🌀,cyclone
images/0433_cyclone_aug01.png,cyclone icon,🌀,cyclone
images/0433_cyclone_aug02.png,cartoon cyclone,🌀,cyclone
images/0433_cyclone_aug03.png,cyclone,🌀,cyclone
images/0434_speaker_high_volume_aug00.png,a speaker high volume emoji,🔊,speaker high volume
images/0434_speaker_high_volume_aug01.png,emoji: speaker,🔊,speaker high volume
images/0434_speaker_high_volume_aug02.png,a colorful emoji depicting speaker high volume,🔊,speaker high volume
images/0434_speaker_high_volume_aug03.png,cartoon speaker high volume,🔊,speaker high volume
images/0435_bell_with_slash_aug00.png,a mute emoji,🔕,bell with slash
images/0435_bell_with_slash_aug01.png,emoji: mute,🔕,bell with slash
images/0435_bell_with_slash_aug02.png,a small illustration of bell with slash,🔕,bell with slash
images/0435_bell_with_slash_aug03.png,a bell with slash emoji,🔕,bell with slash
images/0436_zzz_aug00.png,a sleep emoji,💤,zzz
images/0436_zzz_aug01.png,emoji icon: zzz,💤,zzz
images/0436_zzz_aug02.png,emoji: snore,💤,zzz
images/0436_zzz_aug03.png,pixel art of zzz,💤,zzz
images/0437_anger_symbol_aug00.png,pixel art of anger symbol,💢,anger symbol
images/0437_anger_symbol_aug01.png,a colorful emoji depicting anger symbol,💢,anger symbol
images/0437_anger_symbol_aug02.png,anger symbol red comic mad,💢,anger symbol
images/0437_anger_symbol_aug03.png,emoji: mad,💢,anger symbol
images/0438_collision_aug00.png,a explosion emoji,💥,collision
images/0438_collision_aug01.png,a collision emoji,💥,collision
images/0438_collision_aug02.png,an emoji of collision,💥,collision
images/0438_collision_aug03.png,emoji: explosion,💥,collision
images/0439_dizzy_star_aug00.png,dizzy star,💫,dizzy star
images/0439_dizzy_star_aug01.png,dizzy star icon,💫,dizzy star
images/0439_dizzy_star_aug02.png,cartoon dizzy star,💫,dizzy star
images/0439_dizzy_star_aug03.png,icon of dizzy star,💫,dizzy star
images/0440_sweat_droplets_aug00.png,a splash emoji,💦,sweat droplets
images/0440_sweat_droplets_aug01.png,emoji: water,💦,sweat droplets
images/0440_sweat_droplets_aug02.png,sweat droplets,💦,sweat droplets
images/0440_sweat_droplets_aug03.png,emoji showing sweat droplets,💦,sweat droplets
images/0441_dashing_away_aug00.png,emoji: dash,💨,dashing away
images/0441_dashing_away_aug01.png,emoji showing dashing away,💨,dashing away
images/0441_dashing_away_aug02.png,a colorful emoji depicting dashing away,💨,dashing away
images/0441_dashing_away_aug03.png,cartoon dashing away,💨,dashing away
images/0442_hole_aug00.png,hole icon,🕳️,hole
images/0442_hole_aug01.png,emoji: hole,🕳️,hole
images/0442_hole_aug02.png,emoji: empty,🕳️,hole
images/0442_hole_aug03.png,hole,🕳️,hole
images/0443_speech_bubble_aug00.png,a colorful emoji depicting speech bubble,💬,speech bubble
images/0443_speech_bubble_aug01.png,speech bubble icon,💬,speech bubble
images/0443_speech_bubble_aug02.png,icon of speech bubble,💬,speech bubble
images/0443_speech_bubble_aug03.png,speech bubble talk chat,💬,speech bubble
images/0444_thought_balloon_aug00.png,a small illustration of thought balloon,💭,thought balloon
images/0444_thought_balloon_aug01.png,a idea emoji,💭,thought balloon
images/0444_thought_balloon_aug02.png,emoji: idea,💭,thought balloon
images/0444_thought_balloon_aug03.png,a colorful emoji depicting thought balloon,💭,thought balloon
images/0445_right_anger_bubble_aug00.png,a anger emoji,🗯️,right anger bubble
images/0445_right_anger_bubble_aug01.png,cartoon right anger bubble,🗯️,right anger bubble
images/0445_right_anger_bubble_aug02.png,a small illustration of right anger bubble,🗯️,right anger bubble
images/0445_right_anger_bubble_aug03.png,emoji: shout,🗯️,right anger bubble
